id,title,doi,publication_year,type,cited_by_count,authors,host_venue,publisher,concepts
https://openalex.org/W4210696750,Electric Energy Management for Plug-in Electric Vehicles Charging in the Distribution System by a dual cascade scheduling algorithm,https://doi.org/10.32985/ijeces.13.1.7,2022,article,1,"Supipat Panichtanakom, Kusumal Chalermyanont",,,"Algorithm, Scheduling (production processes), Voltage, Transformer, Distribution transformer, Electric vehicle, Plug-in, Three-phase, Cascade, Computer science, Automotive engineering, Schedule, Engineering, Power (physics), Mathematical optimization, Electrical engineering, Mathematics, Physics, Operating system, Quantum mechanics, Chemical engineering, Programming language"
https://openalex.org/W4307353726,Geothermal Energy for Southern Thailand: Opportunities and Realities,https://doi.org/10.5772/intechopen.108071,2022,book-chapter,1,Helmut Düerrast,,,"Geothermal gradient, Renewable energy, Geothermal power, Geothermal energy, Power station, Coal, Environmental science, Wind power, Fossil fuel, Energy development, Natural resource economics, Environmental engineering, Waste management, Engineering, Geology, Electrical engineering, Economics, Geophysics"
https://openalex.org/W4388538896,Estimating the Economic Value of Carbon Sequestration by Sago Palm (Metroxylon sagu Rottb.) in Thailand,https://doi.org/10.18280/ijdne.180517,2023,article,1,"Malimas Jariyapong, Saowalak Roongtawanreongsri, Buncha Somboonsuke",,,"Carbon sequestration, Soil carbon, Carbon stock, Environmental science, Agroforestry, Forestry, Carbon sink, Biomass (ecology), Carbon fibers, Carbon dioxide, Mathematics, Geography, Agronomy, Ecology, Climate change, Soil water, Biology, Soil science, Algorithm, Composite number"
https://openalex.org/W2333021514,Association of BMP6 Methylation and Expression with Clinicopathological Features in Colorectal Cancer,https://doi.org/10.7763/ijbbb.2013.v3.254,2013,article,1,"Patcharaporn Sangplod, Surasak Sangkhathat, Teeranut Boonpipattanapong, Samornmas Kanngurn",,,"Colorectal cancer, Methylation, Expression (computer science), Medicine, DNA methylation, Cancer, Oncology, Internal medicine, Cancer research, Biology, Genetics, Gene expression, Gene, Computer science, Programming language"
https://openalex.org/W2927448459,HyBiX: A novel encoding bitmap index for space- and time-efficient query processing,https://doi.org/10.3906/elk-1807-277,2019,article,1,"NAPHAT KEAWPIBA, Ladda Preechaveerakul, Sirirut Vanichayobon",,,"Bitmap, Computer science, Cardinality (data modeling), Search engine indexing, Encoding (memory), Index (typography), Data mining, Range query (database), Range (aeronautics), Database index, Information retrieval, Sargable, Search engine, Web search query, Artificial intelligence, Programming language, Materials science, Composite material"
https://openalex.org/W2041581259,Meta-analysis using individual participant data is the gold standard for diagnostic studies,https://doi.org/10.1002/hep.24188,2011,letter,4,"Ming‐Hua Zheng, Keqing Shi, Yu‐Chen Fan, Yongping Chen",,,"Meta-analysis, Medicine, Human immunodeficiency virus (HIV), Aggregate data, Gold standard (test), Statistics, Psychology, Computer science, Pathology, Internal medicine, Mathematics, Immunology"
https://openalex.org/W4386408868,Genomic and Transcriptional Profiling Analysis and Insights into Rhodomyrtone Yield in Rhodomyrtus tomentosa (Aiton) Hassk,https://doi.org/10.3390/plants12173156,2023,article,1,"Alisa Nakkaew, Thipphanet Masjon, Supayang Piyawan Voravuthikunchai",,,"Biology, Germplasm, Transcriptome, Genotype, Genetics, Gene, Botany, Gene expression"
https://openalex.org/W2970178289,Optimal order picker routing in the chevron warehouse,https://doi.org/10.1080/24725854.2019.1660833,2019,article,27,"Makusee Masae, C. H. Glock, Panupong Vichitkunakorn",,,"Chevron (anatomy), Heuristics, Routing (electronic design automation), Warehouse, Computer science, Order picking, Order (exchange), Static routing, Operations research, Engineering, Computer network, Routing protocol, Business, Operating system, Paleontology, Finance, Marketing, Biology"
https://openalex.org/W4252637034,Fetal Medicine,https://doi.org/10.1111/jog.13386,2017,article,2,,,,"Medicine, Fetus, Obstetrics, Pregnancy, Biology, Genetics"
https://openalex.org/W2340297459,Recency Effects In Justice and Organizational Citizenship Behavior: The Impact of Coping Style,https://doi.org/10.54155/jbs.32.2.71-109,1970,article,5,"Juliana D. Lilly, Meghna Virick, Kamphol Wipawayangkool",,,"Psychology, Social psychology, Organizational citizenship behavior, Perception, Interpersonal communication, Organizational justice, Economic Justice, Coping (psychology), Interactional justice, Procedural justice, Organizational commitment, Clinical psychology, Political science, Neuroscience, Law"
https://openalex.org/W2114207930,Hematopoietic progenitor cells in the blood and bone marrow in various hematologic disorders,https://doi.org/10.1002/stem.5530160815,2009,review,9,"Surapol Issaragrisil, Yaowalak U‐pratya, Maneenop Yimyam, Kriangsak Pakdeesuwan, Archrob Khuhapinant, Wanna Muangsup, Kovit Pattanapanyasat",,,"Progenitor cell, Biology, Bone marrow, Aplastic anemia, Haematopoiesis, Paroxysmal nocturnal hemoglobinuria, Immunology, Stem cell, Progenitor, Thalassemia, Bone marrow failure, Cancer research, Cell biology, Genetics"
https://openalex.org/W2796066468,Factors influencing the decision to commit violence in Thai male juvenile offenders: A phenomenological study,https://doi.org/10.12688/f1000research.14025.1,2018,preprint,1,"Wasinee Wongin, Suchada Paileeklee",,,"Commit, Psychology, Criminology, Juvenile delinquency, Juvenile, Biology, Database, Computer science, Genetics"
https://openalex.org/W2006919347,Early determination of hepatitis C virus RNA may help to decide the duration of therapy for chronic hepatitis C virus genotype 2/3 infection,https://doi.org/10.1002/hep.23962,2010,letter,4,"Martin Lagging, Åsa Alsiö, Nina Langeland, Court Pedersen, Martti Färkkilâ, Mads Rauning Buhl, Kristine Mφrch, Kristoffer Hellstrand, Gunnar Norkrans",,,"Ribavirin, Medicine, Internal medicine, Hepatitis C virus, Gastroenterology, Genotype, Viral load, Pegylated interferon, Peginterferon alfa-2a, Chronic hepatitis, Virus, Interferon, Virology, Biology, Gene, Biochemistry"
https://openalex.org/W2052421748,Fostering innovation in STEM through the application of science and technology history,https://doi.org/10.1109/isecon.2014.6891033,2014,article,1,Christopher R. Leslie,,,"Constructivism (international relations), Liberal arts education, The arts, Engineering ethics, Social constructivism, Dissemination, Sociology, Computer science, Pedagogy, Political science, Engineering, Higher education, Telecommunications, International relations, Politics, Law"
https://openalex.org/W1518155410,Computer Aided System for Nuclear Stained Breast Cancer Cell Counting,https://doi.org/10.5772/23315,2011,book-chapter,1,"Pornchai Phukpattaranont, Somchai Limsiroratana, Kanita Kayasut, Pleumjit Boonyaphiphat",,,"Breast cancer, Computer science, Medicine, Cancer, Internal medicine"
https://openalex.org/W1857772919,Benefit-Risk Assessment of Statins (Lipid Lowering Agents): A Multi-Criteria Decision Analysis,https://doi.org/10.1002/mcda.1554,2015,article,1,"Tanatape Wanishayakorn, Surachat Ngorsuraches",,,"Multiple-criteria decision analysis, myalgia, Medicine, Statin, Simvastatin, Atorvastatin, Ranking (information retrieval), Stroke (engine), Ezetimibe, Physical therapy, Internal medicine, Computer science, Mathematics, Operations research, Mechanical engineering, Machine learning, Engineering"
https://openalex.org/W2315257186,Characterization and physiological effect of tapioca maltodextrin colloid plasma expander in hemorrhagic shock and resuscitation model,https://doi.org/10.1007/s10856-016-5708-3,2016,article,1,"Surapong Chatpun, Kittisak Sawanyawisuth, Rungtiva Wansuksri, Kuakoon Piyachomkwan",,,"Maltodextrin, Hydroxyethyl starch, Colloid, Resuscitation, Chemistry, Shock (circulatory), Starch, Materials science, Chromatography, Medicine, Food science, Anesthesia, Biochemistry, Internal medicine, Spray drying, Physical chemistry"
https://openalex.org/W2965928001,Determinants of Childbearing among Thai-Muslim Generation Y in Thailand,https://doi.org/10.25133/jpssv27n4.021,2019,article,1,Anlaya Smuseneto,,,"Political science, Demographic economics, Demography, Economics, Sociology"
https://openalex.org/W2056143333,Normalizing: postoperative acute abdominal surgical pain in Thai children,https://doi.org/10.1016/s0882-5963(03)00145-3,2004,article,14,"Wantanee Wiroonpanich, June C Strickland",,,"Medicine, Grounded theory, Abdominal pain, Acute abdominal pain, Abdominal surgery, Acute pain, Task (project management), Anesthesia, Surgery, Qualitative research, Social science, Management, Sociology, Economics"
https://openalex.org/W2976328707,"&lt;p&gt;Drug Non-Adherence And Reasons Among Multidrug-Resistant Tuberculosis Patients In Guizhou, China: A Cross-Sectional Study&lt;/p&gt;",https://doi.org/10.2147/ppa.s219920,2019,article,24,"Yun Wang, Huijuan Chen, Zhongfeng Huang, Edward McNeil, Xiaolong Lu, Virasakdi Chongsuvivatwong",,,"Medicine, Pill, Incidence (geometry), Tuberculosis, Internal medicine, Concordance, Drug, Cross-sectional study, Medical record, Pediatrics, Pharmacology, Pathology, Physics, Optics"
https://openalex.org/W4385489820,Evaluation of Single Dose and Fractionated Dose of I-131 Radiolabeled Nanoparticles for Triple-Negative Breast Cancer Treatment,https://doi.org/10.3390/biomedicines11082169,2023,article,3,"Suphalak Khamruang Marshall, Nutnicha Kaewpradit, Tavadee Mudmarn, Jirassaya Buathong, Palmuk Sriwirote",,,"Triple-negative breast cancer, Chemistry, Nanocarriers, Cancer research, Cell cycle, Breast cancer, Propidium iodide, Therapeutic index, Cytotoxicity, Cancer, Nuclear medicine, Pharmacology, Medicine, Cell, Apoptosis, Biochemistry, Drug delivery, In vitro, Internal medicine, Programmed cell death, Drug, Organic chemistry"
https://openalex.org/W2056722194,Environmental persistence of chlorine from prawn farm discharge monitored by measuring the light reactions of photosynthesis of phytoplankton,https://doi.org/10.1007/s10499-013-9642-9,2013,article,8,"Panthida Saetae, Sakshin Bunthawin, Raymond J. Ritchie",,,"Prawn, Chlorine, Environmental chemistry, Phytoplankton, Effluent, Shrimp, Chloramine, Chlorella, Chemistry, Environmental science, Algae, Botany, Ecology, Biology, Environmental engineering, Nutrient, Organic chemistry"
https://openalex.org/W4239179520,The Effect of Using Authentic Videos on Training Center and Community Service Students' Prosodic Competence and Motivation,https://doi.org/10.31235/osf.io/nu34q,2017,preprint,1,"Arab World English Journal, Ibrahim Al-Domi",,,"Interactivity, Competence (human resources), Psychology, Mathematics education, Community service, Medical education, Pedagogy, Multimedia, Social psychology, Computer science, Medicine, Public relations, Political science"
https://openalex.org/W2790551422,Thailand's Kra Canal Proposal and China's Maritime Silk Road: Between Fantasy and Reality?,https://doi.org/10.1080/00927678.2017.1410403,2018,article,14,Lam Peng Er,,,"Fantasy, China, SILK, Geography, Art, Engineering, Advertising, Telecommunications, Archaeology, Business, Literature"
https://openalex.org/W4235007934,NEWS FROM THE ASSOCIATIONS 37th General Assembly IUSTI (IUVDT),https://doi.org/10.1258/0956462971918986,1997,article,1,,,,Medicine
https://openalex.org/W4389554107,Effect of Pressure Ulcer Prevention Program on Nurses' Performance and Orthopedic Patients' Outcomes,https://doi.org/10.21608/ejhc.2023.327695,2023,article,1,"Fatma Mohamed Elesawy, Wafaa Mohamed Amer Mahmoud, Sabah Nazeh Mohamed Elderiny",,,"Orthopedic surgery, Medicine, Physical therapy, Family medicine, Surgery"
https://openalex.org/W2007574917,Psychosocial First Aid: Support for the Child Survivors of the Asian Tsunami,https://doi.org/10.1097/dbp.0b013e3181f46de2,2010,article,9,"Srivieng Pairojkul, Pulsuk Siripul, Laddawan Prateepchaikul, Kiatkumjorn Kusol, Thongpairam Puytrakul",,,"Psychosocial, Psychology, Social support, Psychosocial support, Clinical psychology, Medicine, Psychiatry, Psychotherapist"
https://openalex.org/W2793481481,The System and Human Resources for Occupational Health in Thailand — For Japanese Enterprises to Manage Proper Occupational Health Activities at Overseas Workplaces,https://doi.org/10.7888/juoeh.40.33,2018,article,2,"Nanae Fukai, Ko Hiraoka, Shigeyuki Kajiki, Yuichi Kobayashi, Chatchai THANACHOKSWANG, Sara Arphorn, Msamichi UEHARA, Shigemoto Nakanishi, Koji Mori",,,"Business, Occupational safety and health, Human resources, Human health, Environmental health, Medicine, Political science, Pathology, Law"
https://openalex.org/W4366826618,INTERNATIONAL MARKETING COMMUNICATION OF THAI PRODUCTS AT THAI TRADE EXHIBITION IN THE SULTANATE OF OMAN,https://doi.org/10.17501/29506530.2023.2104,2023,article,1,"A Chanitphattana, S Dachacheep, T Ubolwatra, M Insang",,,"Exhibition, Business, Marketing, Computer science, Geography, Archaeology"
https://openalex.org/W2067189702,Focusing on Information and Knowledge Management: redesigning the graduate program of library and information science at Chiang Mai University,https://doi.org/10.1177/0266666024241087,2002,article,1,"Ratana Na-Lamphun, Hwa-Wei Lee",,,"Chiang mai, Library science, Curriculum, Information science, Medical education, Sociology, Information management, Engineering management, Information system, Management, Knowledge management, Political science, Engineering ethics, Engineering, Computer science, Pedagogy, Medicine, Economics, Law, Ethnology"
https://openalex.org/W2025025027,Amphiphilic property of chlorhexidine and its toxicity against Streptococcus mutans GS-5.,https://doi.org/10.2334/josnusd1959.36.235,1994,article,6,"Sittichai Koontongkaew, Suwanna Jitpukdeebodintra",,,"Streptococcus mutans, Chlorhexidine, Toxicity, Chemistry, Antimicrobial, Acetone, Solvent, Resazurin, Microbiology, Biochemistry, Organic chemistry, Dentistry, Bacteria, Biology, Medicine, Genetics"
https://openalex.org/W4386283977,Health and commercial relevance of Garcinia species: Key scientometric analyses from three decades of research,https://doi.org/10.14719/pst.2396,2023,article,0,"Omolola R. Oyenihi, Toyosi T. George, Ayodeji B. Oyenihi, Elizabeth Oyinkansola Omotola, Oluwafemi Adeleke Ojo, Ademola Olabode Ayeleso, Oluwafemi Omoniyi Oguntibeju",,,"Garcinia, Garcinia mangostana, Garcinia kola, Traditional medicine, Scopus, Relevance (law), Library science, Geography, Medicine, Political science, MEDLINE, Computer science, Law"
https://openalex.org/W2153148260,Projecting Thailand physician supplies between 2012 and 2030: application of cohort approaches,https://doi.org/10.1186/1478-4491-11-3,2013,article,24,"Rapeepong Suphanchaimat, Thunthita Wisaijohn, Noppakun Thammathacharee, Viroj Tangcharoensathien",,,"Health administration, Physician supply, Christian ministry, Health services research, Public health, Population, Cohort, Medicine, Environmental health, Nursing, Political science, Internal medicine, Law"
https://openalex.org/W2784852128,PLENARY SESSION: THE DEVELOPMENT OF NURSING PROFESSION IN THAILAND,,2017,article,0,Jariya Wittayasooporn,,,"Nursing, Nurse education, Medicine, History of nursing, Team nursing"
https://openalex.org/W4386734371,The relationship between attitudes toward the Test of English for International Communication (TOEIC) and scores of Thai test takers,https://doi.org/10.58837/chula.the.2018.202,2018,dissertation,2,Danai Wongsa,,,"TOEIC, Test (biology), Psychology, Mathematics education, Nonprobability sampling, Qualitative property, English language, Language proficiency, Social psychology, Significant difference, Statistics, Mathematics, Medicine, Paleontology, Population, Environmental health, Biology"
https://openalex.org/W2944799728,Abstracts of Lectures and Scientific Posters,https://doi.org/10.1093/ejo/cjw053,2016,article,1,,,,"Dentistry, Medicine, Mathematics education, Medical education, Psychology"
https://openalex.org/W4389247320,Views and practices on medical cannabis of unlicensed providers in Thailand: a qualitative study,https://doi.org/10.12688/f1000research.110367.3,2023,preprint,1,"Sawitri Assanangkornchai, Darika Saingam, Kanittha Thaikla, Muhammadfahmee Talek",,,"Open peer review, Plant biology, Cannabis, Medicine, Physiology, Neuroscience, Family medicine, Psychiatry, Psychology, Biology, Botany"
https://openalex.org/W2945454984,Towards the Practice of Feminist Translation in Thailand,https://doi.org/10.1163/26659077-02003003,2017,article,1,Gritiya Rattanakantadilok,,,"Fidelity, Equivalence (formal languages), Rendering (computer graphics), Linguistics, Computer science, Translation studies, Ideology, Dynamic and formal equivalence, Translation (biology), Sociology, Artificial intelligence, Machine translation, Political science, Politics, Philosophy, Law, Biochemistry, Chemistry, Messenger RNA, Gene, Telecommunications"
https://openalex.org/W2023071628,Total Lagrangian formulation of 2D bar element using vectorial kinematical description,https://doi.org/10.1007/s12205-013-0424-8,2013,article,1,"Suchart Limkatanyu, Woraphot Prachasaree, Griengsak Kaewkulchai, Minho Kwon",,,"Truss, Nonlinear system, Displacement (psychology), Finite element method, Mathematics, Bar (unit), Mathematical analysis, Kinematics, Element (criminal law), Applied mathematics, Geometry, Structural engineering, Engineering, Classical mechanics, Physics, Psychology, Quantum mechanics, Meteorology, Psychotherapist, Political science, Law"
https://openalex.org/W2578038748,Simulation study on the effects of chemical structure and molecular size on the acceptor strength in poly(3-hexylthiophene)-based copolymer with alternating donor and acceptor for photovoltaic applications,https://doi.org/10.1088/1361-6463/aa5541,2017,article,1,"Areefen Rassamesard, Teparksorn Pengpan",,,"Copolymer, Acceptor, Materials science, Photovoltaic system, Organic solar cell, Polymer chemistry, Polymer, Composite material, Physics, Condensed matter physics, Engineering, Electrical engineering"
https://openalex.org/W1993118056,Thai spelling analysis for automatic spelling speech recognition,https://doi.org/10.1016/j.ins.2007.06.034,2007,article,1,"Chutima Pisarn, Thanaruk Theeramunkong",,,"Spelling, Computer science, Speech recognition, Trigram, Bigram, Utterance, Hidden Markov model, Artificial intelligence, Natural language processing, Speech corpus, Word error rate, Speech synthesis, Linguistics, Philosophy"
https://openalex.org/W2596329815,Experience of Suffering and Healing in Buddhist Mothers after an Unexpected Death of a Child,https://doi.org/10.20467/1091-5710.11.3.65c,2007,article,1,Kallaya Wiriya,,,"Buddhism, Psychology, Developmental psychology, Psychotherapist, Medicine, History, Archaeology"
https://openalex.org/W4231769653,Abstract,https://doi.org/10.1111/nep.13823,2020,article,1,"Chittapon Nowarit, Nuttapol Pattamin, Nowarit Chittapon, Supawadee Suppadungsuk, Kulapong Jayanama, Somnuek Sungkanuparph, Adisorn Pathumarak, Ittikorn Spanuchart, Eakkapat Chanrat, Pannawat Mongkolrattanakul, Kittiphan Chienwichai, Kanin Thammavaranucupt, Veerapatr Nimkietkajorn, Sadudee Peerapornratana, Kamol Khositrangsikun, Theerapon Sukmark, Petchdee Oranrigsupak, Thathsalang Keobounma, Wanjak Pongsittisak, Watanyu Parapiboon, Nuttha Lumlertgul, Sea-Rrt, Jeerath Phannajit, Anan Chuasuwan, Ratapum Champunot, Sadudee Peerapornrattana, Kearkiat Praditpornsipa, Kriang Tungsanga, Chamanant Satjanon, Napun Sutharattanapong, Akharawait Pulsombat, Bunyong Phakdeekitcharoen, Arkom Nongnuch, Weerapat Papanrueng",,,Medicine
https://openalex.org/W4247219972,Abstract Journal for Trauma Surgery,https://doi.org/10.1111/ans.13100,2015,article,1,,,,"Medicine, General surgery, Surgery"
https://openalex.org/W2091057866,The wide spectrum of hepatic iron overload,https://doi.org/10.1002/hep.24142,2011,letter,2,"Melania Manco, Anna Alisi, Antonella Mosca, Valério Nobili",,,"Steatohepatitis, Fatty liver, Hemochromatosis, Context (archaeology), Internal medicine, Insulin resistance, Dyslipidemia, Medicine, Hemosiderosis, Physiology, Biology, Endocrinology, Pathology, Gastroenterology, Diabetes mellitus, Disease, Paleontology"
https://openalex.org/W2095488619,Tearing mode evolution on an invariant manifold,https://doi.org/10.1063/1.870964,1995,article,2,K. P. Wessen,,,"Physics, Tearing, Nonlinear system, Invariant (physics), Mode (computer interface), Invariant manifold, Plasma, Manifold (fluid mechanics), Classical mechanics, Mathematical analysis, Mathematical physics, Quantum mechanics, Mathematics, Mechanical engineering, Computer science, Engineering, Thermodynamics, Operating system"
https://openalex.org/W4387650562,Multi-level Perceptions on Higher Education Development for Sanitation and Hygiene Management in Nigeria,https://doi.org/10.20944/preprints202310.0590.v1,2023,preprint,1,"Peter Emmanuel Cookey, Mayowa Abiodun Peter‐Cookey, Richard Iloma Unwobuesor, Damir Brdanovic",,,"Sanitation, Hygiene, Curriculum, Business, Service (business), Public relations, Medical education, Medicine, Marketing, Political science, Psychology, Pedagogy, Pathology"
https://openalex.org/W2144729418,In situ hybridisation and immunocytochemical localisation of osteolytic cytokines and adhesion molecules in ameloblastomas,https://doi.org/10.1111/j.1600-0714.1998.tb01919.x,1998,article,11,"Prisana Pripatnanont, Yu Song, Malcolm Harris, Sajeda Meghji",,,"Immunocytochemistry, Pathology, Endothelium, Staining, E-selectin, Cytokine, Tumor necrosis factor alpha, Cell adhesion molecule, Interleukin 6, Biology, Interleukin, Cell adhesion, Medicine, Cell biology, Immunology, Cell, Endocrinology, Biochemistry"
https://openalex.org/W2811049503,Biomethanation efficiency of para-grass in piggery wastewater in single stage and temperature phased anaerobic systems,https://doi.org/10.1016/j.bcab.2018.06.021,2018,article,1,"Kanyarat Saritpongteeraka, Sumeth Dechrugsa, Duangporn Kantachote, Wen‐Hsing Chen, Sumate Chaiprapat",,,"Mesophile, Chemistry, Biogas, Anaerobic digestion, Pulp and paper industry, Methane, Hydrolysis, Yield (engineering), Thermophile, Bacteria, Waste management, Materials science, Biology, Biochemistry, Engineering, Genetics, Organic chemistry, Metallurgy, Enzyme"
https://openalex.org/W2762607950,Human resource development for technological capabilities upgrading and innovation in production networks: a case study in Thailand,https://doi.org/10.1080/19761597.2017.1385976,2017,article,16,"Chawalit Jeenanunta, Nattharika Rittippant, Pornpimol Chongphaisal, Ryoju Hamada, Nuchjarin Intalar, Kimseng Tieng, Kwanchanok Chumnumporn",,,"Business, Production (economics), Human resource management, Knowledge management, Human resources, Resource (disambiguation), Industrial organization, Innovation management, Marketing, Management, Economics, Computer science, Computer network, Macroeconomics"
https://openalex.org/W2596818989,Energy-Based Temperature Profiles for Designing Fire Resistance of Concrete Sections,https://doi.org/10.1007/s13369-017-2470-x,2017,article,1,"Pattamad Panedpojaman, Suchart Limkatanyu, Wichairat Kaewjuea",,,"Finite element method, Slab, Power function, Heat transfer, Structural engineering, Beam (structure), Sensitivity (control systems), Materials science, Mechanics, Engineering, Mathematics, Physics, Mathematical analysis, Electronic engineering"
https://openalex.org/W2563829749,A survey on complex event definition languages in multimedia sensor networks,https://doi.org/10.1145/3012071.3012098,2016,preprint,8,"Chinnapong Angsuchotmetee, Richard Chbeir",,,"Computer science, Wireless sensor network, Context (archaeology), Domain (mathematical analysis), Event (particle physics), Multimedia, Automation, Visual sensor network, Key distribution in wireless sensor networks, Computer network, Telecommunications, Wireless network, Wireless, Engineering, Physics, Quantum mechanics, Mechanical engineering, Mathematical analysis, Paleontology, Mathematics, Biology"
https://openalex.org/W4213112718,Abstract,https://doi.org/10.1007/s12072-021-10213-7,2021,article,1,,,,"Medicine, Hepatology, Colorectal surgery, Internal medicine, Abdominal surgery, Gastroenterology, General surgery, Family medicine"
https://openalex.org/W2520938483,Effects of Peach Cultivar on Enzymatic Browning Following Cell Damage from High-Pressure Processing,https://doi.org/10.1021/acs.jafc.6b01879,2016,article,12,"Chukwan Techakanon, Thomas M. Gradziel, Diane M. Barrett",,,"Browning, Polyphenol oxidase, Cultivar, Chemistry, Catechol oxidase, Relaxometry, Pascalization, Postharvest, Food science, Horticulture, Enzyme, Biochemistry, High pressure, Biology, Peroxidase, Magnetic resonance imaging, Medicine, Spin echo, Radiology, Engineering physics, Engineering"
https://openalex.org/W2909297521,Hegemonic Distortions: The Securitisation of the Insurgency in Thailand's Deep South,https://doi.org/10.1017/trn.2018.13,2019,article,1,"Nicole Jenne, Jun Yan Chang",,,"Insurgency, Hegemony, Scholarship, State (computer science), Political science, Politics, Political economy, Terrorism, Government (linguistics), Narrative, Internal security, Sociology, Development economics, Law, Economics, Linguistics, Philosophy, Algorithm, Computer science"
https://openalex.org/W2804000803,"Law Enforcement, Fear of Crime and Violence in Thailand's Southernmost Provinces",https://doi.org/10.1080/19361610.2018.1463141,2018,article,1,"Pralong Nonnarong, Srisombat Chokprajakchat",,,"Law enforcement, Enforcement, Criminology, Fear of crime, Order (exchange), Sample (material), Crime prevention, Use of force, Violent crime, Psychology, Computer security, Political science, Law, Business, Computer science, International law, Chemistry, Finance, Chromatography"
https://openalex.org/W2047932514,Competitiveness policies for medical tourism clusters: government initiatives in Thailand,https://doi.org/10.1504/ijepee.2014.065252,2014,article,28,"Fernando G. Alberti, Jessica D. Giusti, Fabio Papa, Emanuele Pizzurno",,,"Tourism, Government (linguistics), Medical tourism, Business, Hospitality, Cluster (spacecraft), Tourism geography, Cluster development, Economic geography, Industrial organization, Economic growth, Marketing, Economics, Political science, Philosophy, Linguistics, Law, Work (physics), Mechanical engineering, Computer science, Programming language, Engineering"
https://openalex.org/W4295095770,Statement of Peer Review,https://doi.org/10.3390/proceedings2022082001,2022,article,0,"Mohamad Rahimi Mohamad Rosman, Nor Erlissa Abd Aziz, Mohd Nasir Ismail, Ghazali Osman, Khalid Abdul Wahid",,,"Download, Library science, Computer science, World Wide Web"
https://openalex.org/W1554657082,Sustaining higher education reforms,https://doi.org/10.1108/09513541211213354,2012,article,15,"Kongkiti Phusavat, Suphattra Ketsarapong, Keng‐Boon Ooi, Stacy Huey Pyng Shyu",,,"Excellence, Higher education, Originality, General partnership, Sustainability, Context (archaeology), Political science, Economics, Public relations, Public administration, Accounting, Economic growth, Business, Finance, Creativity, Ecology, Paleontology, Law, Biology"
https://openalex.org/W2288153562,Using the assessment model for developing learning managements in enrichment science classrooms of upper secondary educational students outcomes in Thailand,https://doi.org/10.5897/err2015.2278,2015,article,1,"Athan Athit, Srisa ard Boonchom, Suikraduang Arun",,,"Promotion (chess), Science education, Psychology, Likert scale, Multimethodology, Mathematics education, Medical education, Pedagogy, Political science, Medicine, Developmental psychology, Politics, Law"
https://openalex.org/W3005012568,Bibliometric analysis of qualitative research on patients’ experiences of intestinal stoma published between 2002 ‐ 2018,https://doi.org/10.1111/jan.14321,2020,review,9,"Concepción Capilla Díaz, Maria I. Durán‐López, Juan M. Martínez‐Guerrero, Liliana Marcela Reina Leal, José Luis Gómez‐Urquiza, María Gálvez González, César Hueso‐Montoro",,,"CINAHL, Scopus, Qualitative research, Portuguese, Bibliometrics, Web of science, Medicine, MEDLINE, Nursing, Sociology, Library science, Social science, Computer science, Pathology, Meta-analysis, Biology, Psychological intervention, Biochemistry, Linguistics, Philosophy"
https://openalex.org/W2053681920,Treatment of hepatic encephalopathy with rifaximin: More to think about,https://doi.org/10.1002/hep.24112,2010,letter,2,Norman Gitlin,,,"Rifaximin, Medicine, Hepatic encephalopathy, Tolerability, Adverse effect, Nausea, Lactulose, Internal medicine, Clostridium difficile, Bloating, Intensive care medicine, Cirrhosis, Antibiotics, Microbiology, Biology"
https://openalex.org/W4247530100,Pengajaran Dan Pembelajaran Mass-Media Di Ipta Thailand: Satu Peluang Kerjaya Bagi Mahasiswa,https://doi.org/10.37134/pendeta.vol8.2.2017,2017,article,0,,,,"Humanities, Physics, Political science, Art"
https://openalex.org/W4229811572,Mangroves and Sediment Dynamics Along the Coasts of Southern Thailand,https://doi.org/10.1201/noe0415384865,2006,book,8,U. Thampanya,,,"Mangrove, Geography, Sediment, Oceanography, Geology, Fishery, Geomorphology, Biology"
https://openalex.org/W2149969263,Mangroves and Sediment Dynamics Along the Coasts of Southern Thailand,https://doi.org/10.1201/9780367806194,2006,book,8,U. Thampanya,,,"Mangrove, Sediment, Oceanography, Geography, Geology, Environmental science, Ecology, Geomorphology, Biology"
https://openalex.org/W2903963847,"Dukungan Ibu Kandung, Mertua dan Suami dengan Praktek Asi Eksklusif (0-6 Bulan) di Kampung Sereh Wilayah Puskesmas Sentani Papua",https://doi.org/10.26714/jg.9.1.2020.159-166,2020,article,7,"Aleda Florince Oyay, Agus Sartono, Erma Handarsari",,,"Statistical analysis, Psychology, Medicine, Gynecology, Demography, Family medicine, Sociology, Mathematics, Statistics"
https://openalex.org/W4312410142,Implementation of Rehabilitation for Narcotics Addicts in Positive Legal Perspective and Islamic Law,https://doi.org/10.30631/alrisalah.v22i1.1122,2022,article,2,"Lisa Analisa, Kamarusdiana Kamarusdiana, Nurul Adhha",,,"Rehabilitation, Government (linguistics), Agency (philosophy), Normative, Focus group, Public relations, Political science, Psychology, Medicine, Sociology, Law, Social science, Physical therapy, Philosophy, Linguistics, Anthropology"
https://openalex.org/W4247021635,Preface,https://doi.org/10.1088/1755-1315/711/1/011001,2021,article,0,,,,"Library science, Presentation (obstetrics), Political science, Medicine, Computer science, Radiology"
https://openalex.org/W4292405178,Oral Presentations,https://doi.org/10.1111/jgh.12005,2012,article,1,,,,"Medicine, Citation, Library science, Gastroenterology, Family medicine, Computer science"
